"","FEEDER_NAM","GRIDID","KE_IBC","KE_REGION","received","billed","com","res","ind","tot","losses","comRel","resRel","indRel"
"1135","Slaughter House","42","Lyari-II",0,11096883.6,3199954.357,129,1244,0,1374,0.711634863233133,0.0938864628820961,0.905385735080058,0
"1136","SM Obaid","31","North Karachi",3,18427484.8657459,17159212.829,26,0,77,104,0.0688250212107598,0.25,0,0.740384615384615
"1137","SM Sadiq","16","Shah Faisal",2,9952077.9,6664288.69356536,33,9,29,72,0.330362085131452,0.458333333333333,0.125,0.402777777777778
"1138","Small Industries (Malir)","29","Malir",2,13074323.4,8114167.79241518,433,1546,63,2043,0.379381437634074,0.211943220753793,0.756730298580519,0.0308370044052863
"1139","Small Industries (Orangi-I)","46","Orangi-I",0,2373293.4,2371477,17,4,0,22,0.000765349956309619,0.772727272727273,0.181818181818182,0
"1140","Social Security","26","Landhi",2,19801920.4,10399702.5081491,286,3553,2,3842,0.474813437380089,0.0744403956272775,0.924778761061947,0.000520562207183758
"1141","Society Cinema","76","Garden",5,8781882.93333333,5597270.08428006,520,2819,10,3350,0.362634400074438,0.155223880597015,0.841492537313433,0.00298507462686567
"1142","Sohail Shamsi","66","Korangi",2,11230581.6,5048321.13697609,119,2971,29,3120,0.550484443568257,0.0381410256410256,0.95224358974359,0.00929487179487179
"1143","Soil Mechanics","25","Tipu Sultan",5,4758270,3863638.47837182,90,608,5,704,0.188016132255668,0.127840909090909,0.863636363636364,0.00710227272727273
"1144","South Federal-B","12","F.B Area",3,11142380.5,9378097.05734736,10,104,26,141,0.158339902559659,0.0709219858156028,0.737588652482269,0.184397163120567
"1145","Sovenier Tobacco","40","SITE",0,14233885.48,13360610.9995,144,0,16,161,0.0613517989678246,0.894409937888199,0,0.0993788819875776
"1146","SP Chamber","41","SITE",0,829883.3,842661.8705,169,0,1,171,-0.0153980330728428,0.988304093567251,0,0.00584795321637427
"1147","Special Education","34","Orangi-II",0,15122186.08,6632905.13397912,175,2711,8,2895,0.561379214692277,0.0604490500863558,0.936442141623489,0.00276338514680484
"1148","Spectrum","42","Lyari-I",0,12344704.6,11854823.454,253,20,38,312,0.0396835049418679,0.810897435897436,0.0641025641025641,0.121794871794872
"1149","Square One","18","Gulshan-e-Iqbal",3,120912,118625,0,245,0,246,0.0189145825062856,0,0.995934959349594,0
"1150","Staff Flag House","38","Saddar",4,2651783.2,2725596.4995,12,24,0,37,-0.0278353447219968,0.324324324324324,0.648648648648649,0
"1151","Standard Rolling","30","SITE",0,10683087.8,9900194.475,39,1,36,77,0.0732834307511728,0.506493506493506,0.012987012987013,0.467532467532468
"1152","Star City","14","Saddar",4,2609246.2,2361765.4985,1555,68,0,1624,0.0948475852911082,0.957512315270936,0.041871921182266,0
"1153","Star Textile","41","SITE",0,3125477.8,2970115.9785,20,2,11,34,0.0497081826976981,0.588235294117647,0.0588235294117647,0.323529411764706
"1154","State Bank","32","North Nazimabad",3,15339067.6,13138231.6438044,436,1673,28,2138,0.143479122303081,0.203928905519177,0.782507015902713,0.0130963517305893
"1155","State Bank-2","38","Saddar",4,6715588,6452431,1,0,0,2,0.0391859953290762,0.5,0,0
"1156","State Bank Bangalow","11","Saddar",4,12351702.88,9349096.992,1262,2066,86,3415,0.243092464024685,0.369546120058565,0.60497803806735,0.0251830161054173
"1157","Station Road","18","Gulshan-e-Iqbal",3,8020154.4,7037113.10654179,284,1704,0,1989,0.122571367635791,0.142785319255907,0.856711915535445,0
"1158","Sufi Hotel PMT-3","30","SITE",0,15799181.6,12426887.7161479,1022,2255,279,3557,0.213447377796585,0.287320775934777,0.633961203261175,0.0784368850154625
"1159","Suleman Arcade RMU","20","Bahadurabad",5,10958930.4,9072373.31549279,435,1103,0,1539,0.172147920978421,0.282651072124756,0.716699155295647,0
"1160","Suleman Plaza","18","Gulshan-e-Iqbal",3,7784610.2,7368857.30253153,239,1572,0,1812,0.0534070283273106,0.131898454746137,0.867549668874172,0
"1161","Sultan Plaza (OH P-55)","46","Surjani",3,11871371.6,7659388.741,349,1649,4,2003,0.354801702863046,0.174238642036945,0.82326510234648,0.00199700449326011
"1162","Sunlay Developers","22","Johar-II",2,15261409.2,12427974.3771307,227,1569,0,1797,0.185660104236592,0.126321647189761,0.873121869782972,0
"1163","Sunlight","31","Surjani",3,14988766.4,9175638.8925,309,2166,3,2479,0.387832284016382,0.124647035094796,0.873739411052844,0.00121016538926987
"1164","Sunny Pride","18","Johar-I",2,6838334.4,5335816.9499007,22,801,0,824,0.219719797572241,0.0266990291262136,0.972087378640777,0
"1165","Sunny View","17","Johar-I",2,10578344.4,9332244.71106536,545,2143,0,2689,0.117797231950081,0.202677575306805,0.796950539233916,0
"1166","Super Market","27","Liaquatabad",3,5152452.8,4088715.31614458,1238,268,0,1507,0.206452640159152,0.821499668214997,0.177836761778368,0
"1167","Superior Science College","16","Shah Faisal",2,6688255.6,4610125.53213072,245,1082,9,1337,0.310713314824464,0.183246073298429,0.809274495138369,0.00673148840688108
"1168","Superlative Feed","24","KIMZ",2,6772923.46,6929127.05013072,72,0,60,133,-0.0230629492645584,0.541353383458647,0,0.451127819548872
"1169","Supreme Steel","40","SITE",0,7434644.8,7043554.497,46,17,33,97,0.0526037643385465,0.474226804123711,0.175257731958763,0.34020618556701
"1170","Surjani Telephone Exchange","46","Surjani",3,15696704.4,10473807.506,482,3316,0,3799,0.332738437375428,0.126875493550934,0.872861279284022,0
"1171","Surjani Town","31","Surjani",3,13371437.2,8715936.112,528,2462,6,2997,0.348167591738007,0.176176176176176,0.821488154821488,0.002002002002002
"1172","T & T Pipri","37","Bin Qasim",2,7842883.76,5450567.39513072,186,538,10,735,0.305030195279763,0.253061224489796,0.731972789115646,0.0136054421768707
"1173","Taeejin","30","SITE",0,16528429.2,13290735.48496,743,1832,230,2806,0.195886352893111,0.264789736279401,0.652886671418389,0.0819672131147541
"1174","Tahir Villa","12","F.B Area",3,11187158.4,9398298.4581619,195,1485,9,1690,0.159902977849862,0.115384615384615,0.878698224852071,0.00532544378698225
"1175","Tamuria Library (BL-H)","12","North Nazimabad",3,13851534.4,14105067.8302152,504,2838,10,3353,-0.018303635026542,0.150313152400835,0.84640620339994,0.00298240381747689
"1176","Tanga Stand RMU","16","Shah Faisal",2,17211375.8,10173841.0141307,1078,1528,19,2626,0.4088885669366,0.410510281797411,0.581873571972582,0.00723533891850724
"1177","Tanzeem Flour","24","KIMZ",2,9091699.52304348,8971449.31356536,96,0,83,180,0.013226373042063,0.533333333333333,0,0.461111111111111
"1178","Tanzeem Touheed Comm.","1","Defence",4,2277228.8,2029689.34316884,568,529,1,1099,0.108702057883317,0.516833484986351,0.481346678798908,0.000909918107370337
"1179","Taqi Center","32","North Nazimabad",3,16897628,12205872.1222691,135,1841,2,1979,0.277657661639311,0.0682162708438605,0.930267812026276,0.00101061141990905
"1180","Tariq Bin Ziad","7","Malir",2,4777961,3246417.55643964,104,761,1,867,0.320543312002832,0.119953863898501,0.877739331026528,0.00115340253748558
"1181","Tariq Gazdar","3","Defence",4,3580438.53,3211998,386,516,0,903,0.102903744028249,0.427464008859358,0.571428571428571,0
"1182","Tariq Road","20","Tipu Sultan",5,12462784.11,11143901.0041185,219,754,1,975,0.105825720339904,0.224615384615385,0.773333333333333,0.00102564102564103
"1183","Tasveer Mahel","66","Korangi",2,15569085,11708220.6182214,179,2823,30,3033,0.247982741553442,0.0590174744477415,0.930761622156281,0.00989119683481701
"1184","Tawakkal Ent.","46","North Karachi",3,11809488.1506294,10882702.351,34,0,43,78,0.0784780667721027,0.435897435897436,0,0.551282051282051
"1185","Teachers Society","22","Gadap",2,11748871.2,6258278.68536392,247,2203,1,2452,0.467329364767917,0.100734094616639,0.898450244698206,0.000407830342577488
"1186","Technical College","34","Orangi-II",0,18697801.46,11468896.3308221,805,5704,103,6613,0.386617921077118,0.121729925903523,0.862543474973537,0.0155753818236806
"1187","Technocity-1","38","Saddar",4,1975298.6,1880500.5005,127,0,0,128,0.047991781850096,0.9921875,0,0
"1188","Technocity-2","38","Saddar",4,1975298.6,1880500.5005,446,2,0,449,0.047991781850096,0.993318485523385,0.0044543429844098,0
"1189","Telenor PMT","75","Liaquatabad",3,10031630.4,5441005.78294223,163,1507,6,1677,0.457615007133613,0.0971973762671437,0.898628503279666,0.0035778175313059
"1190","Terminal-II","16","Shah Faisal",2,5285098.9,6590832.70306536,0,0,0,1,-0.247059483232255,0,0,0
"1191","Textile Plaza","38","Saddar",4,6404750,5999922.477,2799,14,1,2815,0.0632073887349233,0.994316163410302,0.00497335701598579,0.000355239786856128
"1192","Tibet Center","11","Saddar",4,3131116.32,2622912,875,32,6,914,0.162307710114072,0.957330415754923,0.0350109409190372,0.00656455142231947
"1193","Tiger Steel","23","KIMZ",2,8148080.9,8080386.63056536,11,45,18,75,0.00830800163442672,0.146666666666667,0.6,0.24
"1194","Timber Market","27","Liaquatabad",3,13230791.2,7620692.7316732,664,1795,90,2550,0.424018366212808,0.260392156862745,0.703921568627451,0.0352941176470588
"1195","Time Press","6","Bahadurabad",5,15140569.4,8212072.36,195,1067,7,1270,0.457611392078821,0.153543307086614,0.840157480314961,0.00551181102362205
"1196","Time Square","77","Gulshan-e-Iqbal",3,5363142.4,4742146.2274369,102,512,0,615,0.115789611061437,0.165853658536585,0.832520325203252,0
"1197","Tipu Sultan Society","17","Johar-II",2,5590280.6,4305137.12013072,2,97,0,100,0.229888903943262,0.02,0.97,0
"1198","Tire Sole","41","SITE",0,9999055.94,9577572.55135894,14,0,12,27,0.0421523182958672,0.518518518518518,0,0.444444444444444
"1199","Todays Restaurant","31","North Karachi",3,13389852.7304845,9773820.8675,645,1622,9,2277,0.270057627650523,0.283267457180501,0.712340799297321,0.00395256916996047
"1200","Toheed Colony","9","Orangi-II",0,18211656.8,12905987.5962324,547,5531,5,6084,0.291333691494096,0.0899079552925707,0.909105851413544,0.000821827744904668
"1201","Toori Bangash","9","Orangi-II",0,11380336.4,5599626.62895556,291,4643,8,4943,0.507955966138615,0.0588711308921707,0.939308112482298,0.00161845033380538
"1202","Town Hall","22","Gadap",2,13932816,8525156.57836392,461,2028,8,2498,0.388123938594759,0.184547638110488,0.811849479583667,0.00320256204963971
"1203","Toyota Motors","25","Tipu Sultan",5,10799890.2,9538029.97292508,155,647,1,804,0.116840097788672,0.192786069651741,0.804726368159204,0.00124378109452736
"1204","Training Center","18","Gulshan-e-Iqbal",3,15683733,13835664.4394617,214,1927,1,2143,0.117833462259162,0.0998600093327111,0.89920671955203,0.000466635557629491
"1205","Treatment Plant","30","Baldia",0,9152388.4,7266442.46176813,191,0,27,219,0.206060522762765,0.872146118721461,0,0.123287671232877
"1206","Truck Stand","30","Baldia",0,6338776.4,4480323.36763262,1016,4,0,1021,0.293187977472652,0.995102840352595,0.0039177277179236,0
"1207","Trust Ceramic","26","Bin Qasim",2,5679737.51612903,2378099.70656536,179,1051,8,1239,0.581301125305148,0.144471347861178,0.848264729620662,0.00645682001614205
"1208","TSW","40","SITE",0,544614.4,446514,3,0,0,4,0.180128178762809,0.75,0,0
"1209","TTC","32","North Nazimabad",3,12700300.8,10038055.9122811,264,2461,6,2732,0.209620616837584,0.0966325036603221,0.900805270863836,0.00219619326500732
"1210","Ubaidullah RMU","25","Tipu Sultan",5,9002884.16,8369530.74486404,98,669,0,768,0.0703500571461265,0.127604166666667,0.87109375,0
"1211","UBL Flat-1","76","Garden",5,8104483.2,8030094.959,459,2432,4,2896,0.00917865324219556,0.158494475138122,0.839779005524862,0.00138121546961326
"1212","UBL Sports","12","F.B Area",3,7079802.4,4928920.00472915,162,1040,6,1209,0.303805427573918,0.133995037220844,0.860215053763441,0.00496277915632754
"1213","UK Square","12","F.B Area",3,10285791.12,10044436.0319898,1054,1733,60,2848,0.0234649027181638,0.370084269662921,0.608497191011236,0.0210674157303371
"1214","Uni Lever","40","SITE",0,13087805.72,12378558.8156513,88,228,53,370,0.0541914297570008,0.237837837837838,0.616216216216216,0.143243243243243
"1215","Union Carbide","24","KIMZ",2,11514466.9,9338563.23838747,44,2,35,82,0.188971289813906,0.536585365853659,0.024390243902439,0.426829268292683
"1216","Union Cold Storage","42","Lyari-I",0,13520473.2,13399113.8,16,0,12,29,0.0089759728231996,0.551724137931034,0,0.413793103448276
"1217","Union Textile","12","F.B Area",3,13462012.5,10285308.6726161,40,177,64,282,0.235975403186105,0.141843971631206,0.627659574468085,0.226950354609929
"1218","United Steel","23","KIMZ",2,14424825.4,14909956.7861307,24,1,27,53,-0.033631699010424,0.452830188679245,0.0188679245283019,0.509433962264151
"1219","Universal Heights","77","Johar-I",2,11145583.2,10392106.7361307,277,2082,0,2360,0.0676031438058155,0.117372881355932,0.882203389830508,0
"1220","UP More (Sheerin Cinema)","31","North Karachi",3,15115872.465282,10453857.786,371,1375,10,1757,0.308418497839916,0.211155378486056,0.782583949914627,0.00569151963574274
"1221","Urdu College","18","Gulshan-e-Iqbal",3,9820879.2,9648296.45742652,163,1301,1,1466,0.0175730440278179,0.11118690313779,0.887448840381992,0.000682128240109141
"1222","Urdu Nagar","29","Malir",2,12228305.2,5808168.16527752,357,1606,50,2014,0.52502263639302,0.177259185700099,0.797418073485601,0.0248262164846077
"1223","Urooj Garment","67","North Karachi",3,9110087.34573851,8058676.042,125,697,35,858,0.115411769814736,0.145687645687646,0.812354312354312,0.0407925407925408
"1224","Usman Hospital","75","Liaquatabad",3,10207067.1776,8040040.38452085,345,1421,16,1783,0.212306508360679,0.193494111048794,0.796971396522715,0.0089736399326977
"1225","Usman Terrace","77","Johar-II",2,18103733,13191060.6751307,622,4164,4,4791,0.27136239387033,0.129826758505531,0.869129618033813,0.000834898768524316
"1226","Usmania Colony","40","Nazimabad",3,13209605.2,8925128.12205211,416,2458,48,2923,0.324345581346208,0.142319534724598,0.840916866233322,0.0164214847759152
"1227","Valika Industry","40","SITE",0,10596656.6,10018972.8985,27,0,30,58,0.0545156574669032,0.46551724137931,0,0.517241379310345
"1228","VIBC Baldia","9","Baldia",0,5934951,4636465.20152944,2,0,1,4,0.21878627110326,0.5,0,0.25
"1229","Vishandas RMU","11","Garden",5,13635360.64,9333950.84502969,1184,4430,32,5647,0.315459921342448,0.209668850717195,0.784487338409775,0.00566672569505932
"1230","Vocational Institute","66","Korangi",2,22194339.6,13875301.8702214,485,4847,13,5346,0.374827000023852,0.0907220351664796,0.906659184436962,0.00243172465394688
"1231","Volkart Brothers","20","Saddar",4,3793154.2,3518758.376,95,1,0,97,0.0723397493305176,0.979381443298969,0.0103092783505155,0
"1232","Water Boosting","20","Bahadurabad",5,15265962,10803882.86,430,2928,0,3359,0.292289417463505,0.128014289967252,0.871688002381661,0
"1233","Win Mark (P-31)","67","Surjani",3,15231454.8,7097056.37008385,129,928,38,1096,0.534052625748931,0.117700729927007,0.846715328467153,0.0346715328467153
"1234","Wonder Bread (Lal Shahbaz)","12","F.B Area",3,13099470.900834,12390072.666594,41,330,49,421,0.0541547242335453,0.0973871733966746,0.783847980997625,0.116389548693587
"1235","Yaseenabad","75","F.B Area",3,9563596,7524990.25908295,356,2023,39,2419,0.213163096905918,0.14716825134353,0.836295990078545,0.0161223646134766
"1236","Yasir Associates","50","KIMZ",2,10748676.04,8324682.67702003,627,2376,3,3007,0.225515528978578,0.208513468573329,0.790156301962088,0.00099767209843698
"1237","Yousuf Goth","46","Surjani",3,16188546,11309950.524,232,1131,2,1366,0.301360942236566,0.169838945827233,0.82796486090776,0.00146412884333821
"1238","Yousuf Industry","40","SITE",0,14233885.48,13360610.9995,432,1077,57,1567,0.0613517989678246,0.27568602425016,0.687300574345884,0.0363752393107849
"1239","YWCA","38","Garden",5,15884308,11647292.6812253,1826,6249,22,8098,0.266742203612186,0.2254877747592,0.771672017782168,0.00271672017782168
"1240","Zafar Ice","23","Landhi",2,13091284.4,8065402.34023853,606,1462,203,2272,0.383910539729888,0.266725352112676,0.643485915492958,0.0893485915492958
"1241","Zaheer Hotel RMU","6","Bahadurabad",5,6649520.24,6156430.93,332,526,4,863,0.0741541182225201,0.384704519119351,0.609501738122827,0.00463499420625724
"1242","Zahoor Councillor","9","Orangi-I",0,17158261.2,8043980,111,973,10,1095,0.531189092750261,0.101369863013699,0.888584474885845,0.0091324200913242
"1243","Zaibun Nisa College","31","North Karachi",3,12478136.4742482,7105656.8315,385,1783,14,2183,0.430551441221668,0.176362803481448,0.816765918460834,0.00641319285387082
"1244","Zain RMU","20","Bahadurabad",5,7439203.6,6636392.86,1069,378,0,1448,0.107916221032047,0.738259668508287,0.261049723756906,0
"1245","Zainab Market","11","Saddar",4,6760066.72,6080837,2174,280,1,2456,0.100476777542811,0.885179153094462,0.11400651465798,0.000407166123778502
"1246","Zam Zam","24","KIMZ",2,8968824.5,8441550.23956536,112,1,118,232,0.0587896730987032,0.482758620689655,0.00431034482758621,0.508620689655172
"1247","Zam Zam Ice","73","Malir",2,867418,629849.18,230,1541,6,1778,0.273880435960517,0.129358830146232,0.866704161979753,0.00337457817772778
"1248","Zamanabad RMU","23","Landhi",2,7084683.2,3425117.10120726,199,778,7,985,0.516546187808757,0.202030456852792,0.789847715736041,0.00710659898477157
"1249","Zamzama Pump","3","Defence",4,10553520.3652,9842786.47383973,236,1293,0,1530,0.0673456691952664,0.154248366013072,0.845098039215686,0
"1250","Zeenat (Erum Center)","27","Liaquatabad",3,15299702,9329453.24895668,904,1573,11,2489,0.39021993703167,0.363198071514665,0.631980715146645,0.00441944556046605
"1251","Zeenat Baloch","25","Tipu Sultan",5,4284057.6,4387874.14729785,112,197,0,310,-0.0242332286330257,0.361290322580645,0.635483870967742,0
"1252","Zia-ul-Haq-Colony","34","Orangi-II",0,19364443.8,10931567.3182856,1096,3198,66,4361,0.435482504367848,0.251318504930062,0.733318046319651,0.0151341435450585
"1253","Zia Colony RMU","24","Korangi",2,7666793.6,3174700.84348005,282,1339,0,1622,0.585915441433033,0.173859432799014,0.825524044389642,0
"1254","Ziauddin Hospital","32","North Nazimabad",3,11117541.6,9544170.21380859,227,979,17,1224,0.14152152002664,0.185457516339869,0.79983660130719,0.0138888888888889
"1255","Ziauddin Sewerage Pumping","4","Clifton",4,4236034,4071406.201,155,534,0,690,0.0388636632756017,0.22463768115942,0.773913043478261,0
"1256","Zoo","14","Garden",5,18036031.2,12808989.9726583,956,4617,45,5619,0.289811054847902,0.170137035059619,0.821676454885211,0.00800854244527496
